# 词典元数据：键<TAB>分类<TAB>语体<TAB>全称<TAB>备注
# 键可为 code 或 code|韩文；分类：英雄/战术/报点/缩写/英文/日常/音译/整句
pianyiyidian|좀 깎아 주세요	日常	敬语·해요		
pianyi|싸다	日常	半语		
pian|피안	音译			
piaoliang|예뻐	日常			
piaoliang|예뻐요	日常	敬语·해요		
piaoliang|예쁘다	日常	半语		
piao|피아오	音译			
pie|피에	音译			
pifu|스킨	日常			
pile|피곤해	日常	半语		
pingdi|평딩	日常			
ping|핑	音译			信号（Ping，打标记）
pin|핀	音译			
pi|피	音译			
pofangle|멘탈 나갔어	日常	半语		心态崩了
pou|포우	音译			
po|포	音译			
pu|푸	音译			
qiang|치앙	音译			
qianqi|초반	日常			
qian|앞	日常			
qian|치안	日常			
qiao|치아오	音译			
qia|치아	音译	半语		
qichuangle|일어났어	日常	半语		
qichuangle|일어났어요	日常	敬语·해요		
qie|치에	音译			
qingbalong|용 잡아	日常	半语		
qingbangwodabao|포장해 주세요	整句			
qingdengyixia|잠깐만 기다려 주세요	日常	敬语·해요		
qingduoduoguanzhao|잘 부탁드립니다	整句			
qingduozhijiao|잘 부탁드립니다	日常	半语		
qinggangying|카밀	英雄			
qinggeiwocaidan|메뉴판 주세요	整句			
qingguolai|이리 오세요	战术	敬语·해요		
qingjin|들어오세요	日常	敬语·해요		
qingmanyidianshuo|천천히 말해 주세요	整句			
qingmanyidian|천천히 말해 주세요	日常	敬语·해요		
qingnichifan|밥 살게요	日常	敬语·해요		
qingshaodengyixia|잠시만 기다려 주세요	整句			
qingshaodeng|잠깐만요	日常	敬语·해요		
qingshaodeng|잠시만요	日常	敬语·해요		
qingxian|클리어	日常	半语		
qingyuanliang|용서해 주세요	日常	敬语·해요		
qingzaishuoyibian|다시 한번 말해 주세요	整句			
qingzhuyixia|한번 불러봐	整句			
qingzuo|앉으세요	日常	敬语·해요		
qing|주세요	日常	敬语·해요		
qing|칭	日常			
qin|친	音译			
qiong|치옹	音译			
qisile|빡쳤다	日常	半语		
qiu|추	音译			
qi|치	日常			
qi|칠	日常			
quan|촨	音译			
qua|가라	日常			
qudaye|사냥하자	战术	半语		
que|쳬	音译			
qukandianying|영화 보러 가요	日常	敬语·해요		
qukandianying|영화 보러 가자	日常	半语		
qukandianying|영화 보러 갈래요?	日常	敬语·해요		
qun|촌	音译			
qushuijiao|자러 갈게	日常			
qushuijiao|자러 갈게요	日常	敬语·해요		
qutouxi|기습 가자	战术	半语		
quyiyuan|병원 가요	日常	敬语·해요		
qu|가다	日常	半语		
qu|가요	日常	敬语·해요		
qu|츄	日常			
rang|랑	音译			
ranhou|그리고	日常			
ran|란	音译			
raohou|둘러가자	战术	半语		
rao|라오	音译			
rending|ㅇㅈ	缩写	缩写	인정	
reng|렁	音译			
renji|봇	日常			
ren|런	音译			
ren|사람	音译			
re|러	音译			
ri|리	音译			
rong|룽	音译			
rou|로우	音译			
ruan|루안	音译			
ruguo|만약에	日常			
ruiwen|리븐	英雄			
ruizi|라이즈	英雄			
rui|루이	音译			
run|룬	音译			
ruo|루오	音译			
ru|루	音译			
saien|사이온	英雄			
sai|사이	音译			
salefenni|세라핀	英雄			
sang|상	音译			
sansha|트리플킬	日常			
sanzhishou|빅토르	英雄			
san|산	日常			
san|삼	日常			
sao|사오	音译			
sa|사	音译			
seng|썽	音译			
sen|센	音译			
seti|세트	英雄			
se|서	音译			
shahuang|아지르	英雄			
shai|샤이	音译			
shaleta|잡아	日常	半语		
shangban|출근 중이에요	日常	敬语·해요		
shangban|출근했어요	日常	敬语·해요		
shangdan|탑	日常			
shanggexingqi|지난주	日常			
shangke|수업	日常			
shanglu|탑	日常			
shang|상	日常			
shang|위	日常			
shanxian|점멸	日常			闪现（召唤师技能）
shan|샨	音译			
shaode|적어요	日常	敬语·해요		
shao|샤오	音译			
sha|샤	音译			
shei|누구	日常			
shengdian|승점	报点			
shenglishiwomende|승리는 우리 거야	日常			
shengli|승리	日常			
shenglv|승률	日常			
shengqi|빡쳤어	日常	半语		
shengqi|열받아요	日常	敬语·해요		
shengqi|화나요	日常	敬语·해요		
shengrikuaile|생일 축하합니다	日常	半语		
shengrikuaile|생일 축하해요	日常	敬语·해요		
shengrikuaile|생일축하해	日常	半语		
shengri|생일	日常			
sheng|성	音译			
shenhaitaitan|노틸러스	英雄			
shenmeshihou|언제야?	日常			
shenmeshihou|언제예요?	日常	敬语·해요		
shenme|뭐	日常			
shenv|카시오페아	英雄	半语		
shen|션	音译			
she|서	音译			
shibai|패배	日常			
shide|그래요	日常	敬语·해요		
shide|네	日常			
shide|맞아요	日常	敬语·해요		
shijian|시간	日常			
shijunlidi|비등해	报点	半语		
shilile|실례합니다	日常	半语		
shitouren|말파이트	英雄			
shiye|시야	日常			
shizigou|렌가	英雄			
shi|시	音译			
shi|십	音译			
shoujia|집 지켜	日常			
shouta|타워	日常	半语		
shouzhu|지켜	日常			
shou|소우	音译			
shuai|슈아이	日常			
shuai|잘생겼다	日常	半语		
shuaka|카드 돼요?	日常	敬语·해요		
shuaka|카드로 할게요	日常	敬语·해요		
shuangpai|듀오	日常			
shuangsha|더블킬	日常			
shuang|슈앙	音译			
shuan|슈안	音译			
shua|슈아	音译	半语		
shudingle|이건 진다	日常	半语		
shuidehao|잘 잤어요	日常	敬语·해요		
shuijiao|자요	日常	敬语·해요		
shuijiao|잘 거예요	日常	敬语·해요		
shuijing|억제기	日常			水晶（Inhibitor）
shui|슈이	音译			
shulea|졌잖아	日常	半语		
shule|졌어	日常	半语		
shunfeng|순풍	日常			顺风局
shun|순	音译			
shuo|말해요	日常	敬语·해요		
shuo|슈오	日常			
shu|수	音译			
sige|카서스	英雄			
sile|죽었어	日常	半语		
si|사	日常			
si|쓰	日常			
songle|던졌어	日常	半语		
song|송	音译			
sou|소우	音译			
suan|수안	音译			
sudu|속도	日常			
suibian|마음대로	日常			
suibian|아무거나	日常			
sui|수이	音译			
sun|순	音译			
suolaka|소라카	英雄			
suoyi|그래서	日常			
suo|소	音译			
su|수	音译			
taibangle|너무 잘한다	整句			
taibangle|대박	日常			太棒了／哇塞
taibangle|레전드	日常			
taibangle|최고예요	日常	敬语·해요		
taicijile|짜릿해	日常	半语		
taidale|너무 커요	日常	敬语·해요		
taigaoxiaole|너무 웃겨	日常			
taiguile|너무 비싸요	日常	敬语·해요		
taiguile|비싸요	日常	敬语·해요		
taihaole|대박	日常			太棒了／哇塞
taihaole|잘됐네요	日常	敬语·해요		
taijiannanle|너무 힘들어	日常	半语		
taikexile|너무 아까워	日常	半语		
taikuazhangle|오바야	日常			
tainanle|너무 어려워	日常	半语		
taiqiangle|너무 쎄다	日常	半语		
tairuole|너무 약해	日常	半语		
taishuangle|시원해	日常	半语		
taixianle|아슬아슬했어	日常	半语		好险
taixiaole|너무 작아요	日常	敬语·해요		
tai|타이	音译			
tamenzaidalong|얘네 바론 해	整句			
tamen|그들	日常			
tanglang|카직스	英雄			
tang|탕	音译			
tanke|탱커	日常			
tan|탄	音译			
taopao|도망가	战术			快跑！（半语，紧急时喊）
taoyan|싫어	日常	半语		
taoyan|싫어요	日常	敬语·해요		
taoyan|싫어해요	日常	敬语·해요		
tao|타오	音译			
taqunale|어디 갔어	日常	半语		
tataopaole|도망쳤어	日常	半语		
ta|그	日常			
ta|타	日常			
teng|텅	音译			
te|터	音译			
tianfu|재능	日常			
tianqibuhao|날씨 나빠요	日常	敬语·해요		
tianqihao|날씨 좋아요	日常	敬语·해요		
tianqi|날씨	日常			
tianran|자연	日常			
tian|티안	音译			
tiao|티아오	音译			
tienan|모데카이저	英雄			
tie|톄	音译			
timo|티모	英雄			
tingbudong|못 알아들었어요	日常	敬语·해요		
tingwode|내 말 들어	日常	半语		
tingwode|내 말 들어요	日常	敬语·해요		
tingyixia|멈춰	日常			
ting|들어요	日常	敬语·해요		
ting|팅	日常			
ti|티	音译			
tong|통	音译			
toule|접자	日常	半语		
touteng|머리 아파요	日常	敬语·해요		
touxiangba|항복하자	日常	半语		
touxiang|항복	日常			
tou|토우	音译			
tuanmie|에이스	日常			
tuanzhan|팀전	日常			
tuanzhan|한타	日常			团战（team fight 音译）
tuan|투안	音译			
tuijin|밀어	战术	半语		
tuita|푸시	日常			
tuixian|라인 밀어	战术	半语		
tuizhonglu|미드 푸시	日常			
tui|밀어	日常	半语		
tui|투이	日常			
tun|툰	音译			
tuo|투오	音译			
tu|투	音译			
waigua|핵	日常			
waimian|밖	日常			
wai|와이	音译			
wajueji|렉사이	英雄			
wananpengyou|잘 자 친구야	整句			
wananya|ㅈㅈ	缩写	缩写	잘자	
wanan|잘 자요	日常	敬语·해요		晚安（敬语）
wanan|잘자	日常	半语		
wandanle|망했다	日常	半语		
wandian|늦게	日常			
wangle|잊었어	日常	半语		
wang|왕	音译			
wanleyixiawu|오후 내내 했어	整句			
wanle|끝났어	日常	半语		
wanmei|퍼펙트	日常			
wanshanghao|안녕하세요	日常	敬语·해요		你好（最常用问候，敬语）
wanshanghao|좋은 저녁 되세요	日常	敬语·해요		
wan|완	音译			
wa|와	音译	半语		
weia|야	日常			喂！（语气冲，熟人／催促用，对陌生人易冒犯）
weien|베인	英雄			
weilai|미래	日常			
weilusi|바루스	英雄			
weishenme|왜	日常			
weixian|위험해	战术	半语		
weixin|위챗	日常			
wei|웨이	音译			
weng|웡	音译			
wenle|이거 이긴다	日常	半语		
wenti|질문	日常			
wenzhu|침착하게	日常			冷静点（团战稳住时喊）
wen|원	音译			
woaini|사랑해	日常	半语		
woaini|사랑해요	日常	敬语·해요		
wobaohuni|지켜줄게	战术			
wobudong|이해 못 했어요	日常	敬语·해요		
wobudong|이해가 안 돼요	日常	敬语·해요		
wobuhuihanyu|한국어 못해요	整句			
wobutaidong|잘 모르겠어요	整句			
wocao|헐	日常			卧槽／天呐（惊叹）
wocarryle|캐리했어	缩写	半语		
wochibaole|잘 먹었습니다	整句			
wochidaoleduibuqi|늦어서 죄송해요	整句			
wochidaole|늦어서 미안해요	日常	敬语·해요		
wochidaole|늦었어 미안	日常			
wocuole|제가 잘못했어요	日常	敬语·해요		
wodatouzhen|내가 앞설게	战术			
wodetian|세상에	日常			我的天
woduanhou|내가 뒤에서 커버할게	日常			
woduanhou|커버할게요	日常	敬语·해요		
woganmaole|감기 걸렸어요	整句			
wohaoxiangni|보고 싶어요	整句			
wohuihenilianxi|연락할게요	整句			
wohuiyidianhanyu|한국어 조금 할 수 있어요	整句			
wojintianhenlei|오늘 진짜 피곤해요	整句			
wokaituanle|한타 열게요	整句			
wokanbudonghanwen|한글을 읽을 줄 몰라요	整句			
wolaiyanhu|커버할게	战术			
wolai|내가 갈게	日常			
womashanghuilai|금방 돌아올게요	整句			
womenkaituanba|우리 한타 가자	整句			
womenlingxian|이기고 있어	战术	半语		
womenluohou|지고 있어	战术	半语		
womennengying|우리 이길 수 있어	日常	半语		
womenshenglile|우리 승리했어	日常	半语		
womenshenmeshihoujianmian|언제 만날까요?	整句			
womenyingle|우리 이겼어	整句			
womenyiqichifanba|우리 같이 밥 먹어요	整句			
womenyiqitui|같이 밀어붙이자	整句			
women|우리	日常			
womilule|길을 잃었어요	日常	敬语·해요		
woqugank|갱 갈게	战术			
woqumaizhuangbei|템 사러 갈게	战术			
woshangle|내가 간다	报点	半语		
woshizhongguoren|저는 중국 사람이에요	日常	敬语·해요		
woshizhongguoren|중국인이에요	日常	敬语·해요		
woxianghuijia|나 갈게	整句			
woxianzailai|지금 갈게	日常			
woxianzoule|먼저 갈게요	日常	敬语·해요		
woxianzoule|안녕히 계세요	日常	敬语·해요		
woxianzoule|저 먼저 갈게요	整句			
woyaochixian|라인 먹을게	日常			
woyaohuicheng|리콜할게	整句			
woyaozhege|이거 주세요	日常	敬语·해요		
woyaozhege|이걸로 할게요	日常	敬语·해요		
woyeshi|나도	日常			
woyeshi|저도요	日常	敬语·해요		
woyoudianbushufu|몸이 좀 안 좋아요	整句			
wozaidaye|나 정글이야	日常			
wozaifuzhu|나 서포터야	日常			
wozaishanglu|나 탑이야	日常			
wozaixialu|나 봇이야	日常			
wozaizhonglu|나 미드야	日常			
wozhichini|응원해요	整句			
wo|나	日常			
wo|워	日常	半语		
wo|저	日常			
wuliao|노잼	日常			无聊（재미없다 的缩写梗）
wuliao|심심해요	日常	敬语·해요		
wuliao|지루해요	日常	敬语·해요		
wuqidashi|자일스	英雄			
wuwu|ㅠㅠ	缩写	缩写	（哭脸）	
wuyu|할 말 없다	日常	半语		
wu|오	日常			
wu|우	日常			
xiaban|퇴근 중이에요	日常	敬语·해요		
xiaban|퇴근했어요	日常	敬语·해요		
xiabazailai|다음 판 또 해요	整句			
xiacijian|다음에 봐요	日常	敬语·해요		
xiacijian|또 봐요	日常	敬语·해요		
xiagexingqi|다음 주	日常			
xiageyue|다음 달	日常			
xiaguxianfeng|전령	日常			
xiajuzailai|다음 판 하자	日常	半语		
xiake|수업 끝났어요	日常	敬语·해요		
xialu|봇	日常			
xiancheyixia|잠깐 빼	战术			
xiangnian|그리워요	日常	敬语·해요		
xiangnian|보고 싶어요	日常	敬语·해요		
xiangni|보고 싶어	日常	半语		
xiangxinduiyou|팀을 믿어	日常	半语		
xiangxinwo|날 믿어요	整句			
xiangyouguai|오른쪽으로 가세요	日常	敬语·해요		
xiangyouguai|우회전하세요	日常	敬语·해요		
xiangzuoguai|왼쪽으로 가세요	日常	敬语·해요		
xiangzuoguai|좌회전하세요	日常	敬语·해요		
xiang|시앙	日常			
xiang|싶어요	日常	敬语·해요		
xianmu|부러워요	日常	敬语·해요		
xianzaijidian|지금 몇 시예요?	整句			
xianzaina|어디야	日常			
xianzai|지금	日常			
xian|시안	音译			
xiaobing|미니언	日常			
xiaode|작아요	日常	敬语·해요		
xiaofa|베이가	英雄			
xiaole|ㅋㅋㅋ	缩写	缩写		
xiaole|웃겼어	日常	半语		
xiaolong|용	日常			小龙
xiaosile|웃겨 죽겠네	日常			
xiaoxindifang|적 조심해	整句			
xiaoxin|조심	日常			
xiaoxin|조심해	日常	半语		
xiaoyuren|피즈	英雄			
xiao|시아오	音译			
xiaxuele|눈 와요	日常	敬语·해요		
xiayule|비 와요	日常	敬语·해요		
xia|시아	日常	半语		
xia|아래	日常			
xiele|ㄱㅅ	缩写	缩写	감사	
xiexiedajia|다들 고마워	日常	半语		
xiexienidebangzhu|도와줘서 고마워요	整句			
xiexieni|감사합니다	日常	半语		谢谢（正式）
xiexieni|고마워	日常	半语		谢谢（半语）
xiexie|감사합니다	日常	半语		谢谢（正式）
xie|시에	音译			
xihuan|좋아요	日常	敬语·해요		
xihuan|좋아해	日常	半语		
xihuan|좋아해요	日常	敬语·해요		
xindela|신드라	英雄			
xingfu|행복해요	日常	敬语·해요		
xing|싱	音译			
xinhao|신호	日常			
xinkula|ㅅㄱ	缩写	缩写	수고	
xinkulehaohaoxiuxi|수고했어요, 푹 쉬어요	整句			
xinkule|수고하셨습니다	日常	敬语·正式		
xinkule|수고했어	日常	半语		
xinkule|수고했어요	日常	敬语·해요		
xinku|ㅅㅅ	缩写	缩写	수고	
xinniankuaile|새해 복 많이 받으세요	日常	敬语·해요		
xinqingbuhao|기분 나빠요	日常	敬语·해요		
xinqingbuhao|기분이 안 좋아요	日常	敬语·해요		
xinqinghao|기분 좋아요	日常	敬语·해요		
xin|신	音译			
xiong|시옹	音译			
xishoujianzainali|화장실이 어디예요?	整句			
xiuxiba|쉬어	日常	半语		
xiuxiba|쉬어요	日常	敬语·해요		
xiuxi|쉬고 싶어요	日常	敬语·해요		
xiuxi|쉴게요	日常	敬语·해요		
xiu|슈	音译			
xixuegui|블라디미르	英雄			
xizao|샤워했어요	日常	敬语·해요		
xizao|씻었어요	日常	敬语·해요		
xi|시	音译			
xuanshou|선수	日常			
xuanze|선택	日常			
xuan|수안	音译			
xueliang|체력	日常			
xuexiao|학교	日常			
xuexi|공부	日常			
xuexi|공부해요	日常	敬语·해요		
xuezhang|선배	日常			
xue|쉐	音译			
xun|순	音译			
xu|수	音译			
yang|양	音译			
yanhuwo|커버해 줘	战术	半语		
yan|옌	日常			
yan|와드	日常			
yaoji|르블랑	英雄			
yaoshui|물 주세요	日常	敬语·해요		
yaoshule|질 것 같아	日常	半语		
yaoyingle|이길 것 같아	日常	半语		
yao|야오	日常			
yao|원해요	日常	敬语·해요		
yasuo|야스오	英雄			
ya|야	音译			喂！（语气冲，熟人／催促用，对陌生人易冒犯）
ye|예	音译			
yiding|꼭	日常			
yihoulianxi|나중에 연락할게요	日常	敬语·해요		
yihoulianxi|나중에 연락해	日常	半语		
yihoulianxi|나중에 연락해요	日常	敬语·해요		
yihou|나중에	日常			
yihuiergeinidadianhua|이따가 전화할게요	整句			
yihuierjian|이따 봐요	日常	敬语·해요		
yihuierjian|이따가 봐요	日常	敬语·해요		
yihuier|이따가	日常			
yihuier|잠깐	日常			
yijingzoule|이미 갔어	日常	半语		
yilupingan|조심히 가세요	整句			
yingle|이겼어	日常	半语		
yingyu|영어	日常	半语		
ying|잉	音译			
yin|인	音译			
yiqian|예전	日常			
yiqichifanba|같이 밥 먹어요	日常	敬语·해요		
yiqichifanba|같이 밥 먹을래요?	日常	敬语·해요		
yiqichifanba|같이 밥 먹자	日常	半语		
yiqiqu|같이 가요	日常	敬语·해요		
yiqiqu|같이 갈래요?	日常	敬语·해요		
yiqishang|같이 가자	整句			
yiqishang|같이 올라가자	日常	半语		
yiqizou|같이 가요	日常	敬语·해요		
yiqizou|같이 가자	日常	半语		
yiqi|같이	日常			
yisi|뜻	日常			
yixue|퍼스트블러드	日常			
yiyang|같아요	日常	敬语·해요		
yizeruier|이즈리얼	英雄			
yizhizou|쭉 가세요	日常	敬语·해요		
yi|일	日常			
yongen|요네	英雄			
yong|용	音译			小龙
youbian|오른쪽	日常			
youdazhao|궁 있어	报点	半语		
youkongdehua|시간 되면 놀자	日常	半语		
youkongma|시간 있어요?	日常	敬语·해요		
youlaile|또 왔어	日常	半语		
youmi|유미	英雄			
youshizheyang|또 이러네	日常			
youshule|또 졌어	日常	半语		
yousile|또 죽었어	日常	半语		
youxinxin|자신 있어	日常	半语		
youyingle|또 이겼어	日常	半语		
youyisi|재미있어	日常	半语		
youyujianle|또 만났네	日常			
you|유	音译			
yo|요	音译	敬语·해요		
yuandi|원딜	日常			ADC 射手位（源自 one-deal）
yuanma|멀어요?	日常	敬语·해요		
yuanma|여기서 멀어요?	日常	敬语·해요		
yuanyin|이유	日常			
yuan|위안	音译			
yuehui|데이트	日常			
yuehui|만남	日常			
yue|위에	音译			
yunqizhenhao|운이 좋다	日常	半语		
yun|윈	音译			
yu|위	音译			
zaijian|안녕히 가세요	日常	敬语·해요		
zaijia|집에 있어요	日常	敬语·해요		
zailaiyiba|한 판 더	日常			
zailaiyiju|한판 더	日常			
zailai|다시	日常			
zailai|한판더	日常			
zailushang|가는 길이야	日常			
zaima|뭐해	日常	半语		
zaima|있어	日常	半语		
zainali|어디야?	日常			
zainali|어디예요?	日常	敬语·해요		
zaina|ㅇㄷ	缩写	缩写	어디	
zaiqianmian|앞에 있어요	日常	敬语·해요		
zaishuoyibian|다시 말해 주세요	日常	敬语·해요		
zai|자이	音译			
zang|장	音译			
zanmentuiba|우리 물러나자	日常	半语		
zan|잔	音译			
zaoan|좋은아침	日常			
zaodian|일찍	日常			
zaoshanghao|좋은 아침	日常			
zaoshanghao|좋은 아침이에요	日常	敬语·해요		
zao|자오	音译			
za|자	音译	半语		
zei|제이	音译			
zelasi|제라스	英雄			
zeli|제리	英雄			
zeng|정	音译			
zenmeban|어떡해	日常	半语		
zenmeban|어떡해요	日常	敬语·해요		
zenmehuishi|무슨 일이야	日常			
zenmele|무슨 일이에요?	日常	敬语·해요		
zenmele|왜 그래요?	日常	敬语·해요		
zenmequhuochezhan|기차역 어떻게 가요?	整句			
zenmezou|가는 길 알려주세요	日常	敬语·해요		
zenmezou|어떻게 가요?	日常	敬语·해요		
zenme|어떻게	日常			
zen|젠	音译			
ze|저	音译			
zhai|자이	音译			
zhang|장	音译			
zhanji|전적	日常			
zhanshiye|시야 잡자	战术	半语		
zhan|잔	音译			
zhaohuanshi|소환사	日常			
zhaohuan|소환	日常			
zhaoxin|신 자오	英雄			
zhao|자오	音译			
zha|자	音译	半语		
zhegeduoshaoqian|이거 얼마예요?	整句			
zhegehenhaochi|이거 진짜 맛있어요	整句			
zhegeshishenme|이거 뭐예요?	日常	敬语·해요		
zhegeyingxionghenqiang|이 챔피언 센 느껴	整句			
zhege|이것	日常			
zhejuwoyingle|이번 판 이겼어	日常	半语		
zhenbucuo|괜찮네	日常			
zhenbucuo|나쁘지 않네	日常			
zhendaomei|재수 없어	日常	半语		
zhendeduibuqi|정말 죄송합니다	整句			
zhendeganxieni|정말 고마워요	日常	敬语·해요		
zhendejiade|실화야?	日常			
zhendema|그래요?	日常	敬语·해요		
zhendema|정말요?	日常	敬语·해요		
zhendema|진짜요?	日常	敬语·해요		
zhendeya|ㄹㅇ	缩写	缩写	리얼	
zhende|정말	日常			
zhende|진짜	日常			真的／真是（口语高频，表强调）
zheng|정	音译			
zhen|젠	音译			
zhe|저	音译			
zhidaole|알겠어요	日常	敬语·해요		
zhidaoma|알아요?	日常	敬语·해요		
zhi|지	音译	半语		
zhongdan|미드	日常			
zhongjian|가운데	日常			
zhonglu|미드	日常			
zhongqi|중반	日常			
zhongwen|중국어	日常	半语		
zhongyujieshule|드디어 끝났어	日常	半语		
zhongyuyingle|드디어 이겼다	日常	半语		
zhong|중	音译			
zhoumoganma|주말에 뭐 해요?	日常	敬语·해요		
zhoumokuaile|주말 잘 보내요	日常	敬语·해요		
zhoumoniganshenme|주말에 뭐 해요?	整句			
zhoumo|주말에	日常			
zhou|저우	音译			
zhuai|주아이	音译			
zhuangbeichengxing|템 나왔어	报点	半语		
zhuangbei|템	日常			装备（item 的韩式简称）
zhuangtai|상태	日常			
zhuang|좡	音译			
zhuan|주안	音译			
zhuaren|갱	日常			
zhua|주아	音译	半语		
zhugong|어시스트	日常			
zhui|주이	音译			
zhunbeikaishi|준비 시작	整句			
zhunbei|준비	日常			
zhunihaoyun|행운을 빌어	日常	半语		
zhunishengrikuaile|생일 축하해요	整句			
zhunizaorikangfu|빨리 나으세요	日常	敬语·해요		
zhun|준	音译			
zhuo|좨	音译			
zhusha|어시스트	日常			
zhushou|도우미	日常			
zhushuijing|넥서스	战术			主水晶／基地核心
zhuyishenti|몸 조심하세요	日常	敬语·해요		
zhu|주	音译			
zi|쯔	音译			
zong|쫑	音译			
zouba|가자	日常	半语		
zouqi|ㄱㄱ	缩写	缩写		
zou|가요	日常	敬语·해요		
zou|조우	日常			
zuan|주안	音译			
zuiai|최애	日常			
zuibang|짱	日常			
zuibang|최고	日常			
zuijinhaoma|요즘 잘 지내요?	日常	敬语·해요		
zuijinzenmeyang|어떻게 지내세요	日常	敬语·해요		
zuijinzenmeyang|잘 지냈어요	日常	敬语·해요		
zuile|어이없어	日常	半语		无语／荒唐
zui|주이	音译			
zun|준	音译			
zuobian|왼쪽	日常			
zuodehao|잘했어	整句			
zuoditie|지하철 탈게요	日常	敬语·해요		
zuofan|밥 할게요	日常	敬语·해요		
zuofan|요리할게요	日常	敬语·해요		
zuoshenmegongzuo|무슨 일 해요?	日常	敬语·해요		
zuoshenmegongzuo|직업이 뭐예요?	日常	敬语·해요		
zuotian|어제	日常			
zuowanle|다 했어	日常	半语		
zuowanle|다 했어요	日常	敬语·해요		
zuoye|숙제	日常			
zuoyi|조이	英雄			
zuo|좨	日常			
zuo|해요	日常	敬语·해요		
zu|주	音译			
